,Tweets
977,"Careful, Because it's 52! "
978,"Twitter’s Former Trust and Safety Chief Says He Left When System of Governance Went Away
Yoel Roth says he was initially optimistic about Elon Musk’s ownership and changed his mind after chaos of early weeks. "
979,You are not gonna believe it.. It's 84! 
980,"Logging off Twitter. All I see on my timeline now is anti immigrant, racist, right wing crap since Musk took over. Had enough of the cesspit 👋
"
981,You are not gonna believe it.. It's 44! 
982,"Careful, Because it's 92! "
983,"I’m selling  my 2 Floor tickets for Taylor Swift for March 24th 2023 @ Allegaint Stadium - Las Vegas, NV . Inbox me if you are interested and I’m selling them pretty Cheap!!!🙏
  
  
 "
984,The number is.. 92! 
985,You are not gonna believe it.. It's 8! 
986,How can we deal with Fake Blue Ticks? 😐 
987,"Careful, Because it's 64! "
988,Guess what... It's 14! 
989," the day twtr offices were closed, more than half of the staff were laid off, major outcry of  was trending. could this be the end of our favorite platform, or good things to come? thoughts? 

#17Nov "
990,Guess what... It's 78! 
991,"Careful, Because it's 28! "
992,Guess what... It's 34! 
993,You are not gonna believe it.. It's 81! 
994,"Hey, The number is 13! "
995,Day 10 since  but Twitter is still alive.
996,"DID YOU KNOW??? 🤔
. 
.
. 
. 
. 
               
         "
997,OH MY GOD IT'S 55! 
998,"Twitter is gradually dying. Each day I see more and more followers and people I followed  leaving. My timeline has become a total mess with Musk-bots, ads and other rubbish. Also, likes and retweets seem to have stopped working or are blocked.  "
999,The number is.. 33! 
1000,"T. W. I. T. T. E. R. is an acronym for ""The Wicked 'Ivan The Terrible'  Ripoff."" This isn't an unjust misnomer, &amp; probably one mnemonic I can remember! 😜 ('Ivan The Terrible' was a 1500s Russian demagogue, as depicted in the below pic.)    "
1001,OH MY GOD IT'S 38! 
1002,You are not gonna believe it.. It's 93! 
1003," Twitter is fucked up by u, Elon.
"
1004,"Are you ready for the hype? Ready, Set... IT'S 52!!! "
1005,You are not gonna believe it.. It's 66! 
1006,"I am rooting for, ready for, and waiting for what’s next.   "
1007,"Are you ready for the hype? Ready, Set... IT'S 97!!! "
1008,Guess what... It's 7! 
1009,"Hey, The number is 46! "
1010,OH MY GOD IT'S 62! 
1011,  why bought Twitter when anyways you have to shut it down? It's simply like wasting money..
1012,The number is.. 78! 
1013,OH MY GOD IT'S 93! 
1014,"Anyone else noticed that since a lot of mega corporations pulled or paused their advertising here, nearly all that's left seems to be some seriously sketchy shit?

You can almost feel the grift through the text.

"
1015,You are not gonna believe it.. It's 75! 
1016,"How fucking funny is it, he's doing all this dumbassedry, FROM AN iPHONE?!?
😂🤣😂☠️☠️☠️🤷🏾‍♂️
    "
1017,You are not gonna believe it.. It's 19! 
1018,The number is.. 72! 
1019," Before you go, check out my linktree  I know I can't afford you but if love to work with you and with your level of creativity I think we could create some legendary artwork. "
1020,The number is.. 75! 
1021,"Posting on Twitter feels like visiting a loved one in hospice.  You know they don't have long, and you try to focus on the good times, as your beloved leaves this realm.  Farewell, Twitter.  We hardly knew ye.  "
1022,The number is.. 9! 
1023,"Situation Report        



 "
1024,Guess what... It's 88! 
1025,The number is.. 96! 
1026,"Are you ready for the hype? Ready, Set... IT'S 80!!! "
1027,"   leaked big sean link noah beck song album dating madison beer charli damelio cancelled dixie vinnie hacker eddie munson taylor swift emma chamberlain james charles drama addison rae ariana grande billie eilish elon musk
 "
1028,The number is.. 18! 
1029,Guess what... It's 70 sooo close! 
1030,Guess what... It's 55! 
1031,Guess what... It's 83! 
1032,"If Twitter Goes Down In Flames, What Happens To Its Huge And Historically Important Collection Of Tweets? | Techdirt  

  "
1033,"Hey, The number is 10! "
1034,You are not gonna believe it.. It's 64! 
1035,"We are trialling Mastodon to replace Twitter. Its the cool new kid on the block. Find us there: 

   "
1036,Guess what... It's 87! 
1037,"Just deleted Twitter, Hootsuite &amp; Echofon off my phone.

I'm not gone yet. But it's a start. "
1038,"Hey, The number is 55! "
1039,Is Twitter alive 
1040,The number is.. 23! 
1041,Guess what... It's 64! 
1042,The number is.. 17! 
1043,Guess what... It's 67! 
1044,"Hey, The number is 97! "
1045,"The future-of-twitter prediction score is now officially:

 Doomsdayers: 1

Me: 0

(Granted, much of this is still unfolding. But, in hindsight, I clearly overestimated 's business savvy.)

"
1046,The number is.. 87! 
1047,"Careful, Because it's 62! "
1048,"Hey, The number is 70 sooo close! "
1049,"Twitter Quietly Removes Its Covid-19 Misinformation Policy  

"
1050,I was asked to “review Twitter’s policies” 🙄 I’ll be on  👋 
1051,"Hey, The number is 87! "
1052, the biggest idiot in the world. Put your head out of your ass.  
1053,"So, as the roof, the walls and the ceiling of Twitter burns, Elon Musk is going to go to war with Apple.  Apple is pulling ads and threatening to take the Twitter app off their store.  What's Musk's reaction?  He's going to start is own phone company.   "
1054,OH MY GOD IT'S 4! 
1055,OH MY GOD IT'S 70 sooo close! 
1056,"Apple banning Twitter would be Hill-air-eee-us considering Twitter Blue ONLY WORKS via IOS 
 "
1057,You are not gonna believe it.. It's 17! 
1058,You are not gonna believe it.. It's 68 sooo close! 
1059,The number is.. 56! 
1060,The number is.. 55! 
1061,? Nah. I wanna create more than I consume. 's gonna help me do that from now!
1062,"Careful, Because it's 29! "
1063,"💜Don't forget, we're not just on Twitter...⚽🦁⛲

Instagram: theenglishlion.oc.opride.

YouTube: The English Lion


Website: 

For posts to your inbox: 

    "
1064,"Careful, Because it's 56! "
1065,"Of course, this makes absolute sense when you consider  himself has been spreading misinformation in general.   "
1066,"I created an account, hope it will not die soon "
1067,"Enjoyed aspects of Twitter, but the return of so many toxic accounts means I’m out of here. Moving to  "
1068,"Are you ready for the hype? Ready, Set... IT'S 26!!! "
1069,"There sure have been a lot of empty threats to leave Twitter as of late.  I think it's the opposite of quiet quitting, they are loudly lingering.  If there really was a mass exodus of these frauds, there'd be an exponential increase in this:     "
1070,Guess what... It's 79! 
1071,"Careful, Because it's 55! "
1072,"Hey, The number is 91! "
1073," If hate speech, lies &amp; propaganda continue so will the tyranny &amp; treason that caused the insurrection.  "
1074,"Careful, Because it's 36! "
1075,"Careful, Because it's 90! "
1076,"Hey, The number is 27! "
1077,You are not gonna believe it.. It's 12! 
1078, Only lame products are left advertising here.  
1079," So only lame products still advertise?  Yikes, brand suicide.  "
1080,Guess what... It's 43! 
1081,2014  I hardly check here anymore.Some of my favorite accounts have left.  😢
1082," You should know by now. Anytime the stupidest congressperson in history agrees with you, you're probably not on the right track.  "
1083,"Careful, Because it's 88! "
1084,You are not gonna believe it.. It's 55! 
1085, Good bye twitter
1086,Guess what... It's 75! 
1087,"Anyone else notice Twitter getting a bit draggy at times? Slow to load, sluggish. Not as peppy as it used to be. "
1088," Thanks, Andy. Your perspective is helpful, as we struggle with trend reaction narratives vs. deeper impact.  Right now it's especially important to hear your voice as an influential journalist and communications innovator.  "
1089,You are not gonna believe it.. It's 2! 
1090,You are not gonna believe it.. It's 22! 
1091,Guess what... It's 95! 
1092,Guess what... It's 61! 
1093, The fake accounts have spoken  
1094,Ok  trended a few days back
1095,"Hey, The number is 5! "
1096,"The right should spend less time accusing *everyone* they don’t like of being a PEDO and more time addressing racism/antisemitism/gun violence/etc. 

It’s all an effin ploy to distract. 

  "
1097, Good point 👍 
1098,Guess what... It's 84! 
1099,? Not so fast. 
1100,"512 5p0ken  _cook   There is still not much of  in . In fact,  measurable negative amount so far "
1101,"Hey, The number is 28! "
1102,"Hey, The number is 63! "
1103,Classic we can be called “mayo people” and it’s completely fine but say a word while rapping a song and the rapper even defends you and you get your scholarship pulled crazy double standards  
1104,"Careful, Because it's 12! "
1105,"Situation Report        



 "
1106,"Are you ready for the hype? Ready, Set... IT'S 63!!! "
1107,"Situation Report        



 "
1108,888 Can’t wait to see that happen 😂  
1109," Maybe because you are clearly an unstable bigot who has sexually harassed employees and is currently destroying an asset while and by threatening others for not using said asset?
It would be irresponsible to spend corporate money at .
Better to advertise in newspapers"
1110,You are not gonna believe it.. It's 98! 
1111," _cook Clearly he's acting in the interests of Apple.
Anyone on the board of a publicly traded company doing business with you, , is likely to be unseated due to their failure to look after the fiduciary interests of their stockholders.
YOU are a liability.
"
1112,The number is.. 67! 
1113," 

(I'm not the artist of my family. Maybe someone could meme this up for me...}

For the holidays... first there was Elf on a Shelf. This year, we're heading toward: "
1114," Will you promise to keep tweeting insane garbage while Twitter burns to the ground? Also, do you have a timeline for when Twitter will flatline? I need to make sure I have plenty of popcorn and other snacks to enjoy this shit show to the end  "
1115,OH MY GOD IT'S 39! 
1116,"Hey, The number is 73! "
1117,Lots of people have left this platform. Who's still here? Y'all doing okay? 
1118,"Please note all future content, ,  and rants will no longer be posted on   

I have no time for    

Find my latest   here:  "
1119,"Are you ready for the hype? Ready, Set... IT'S 9!!! "
1120,  Very well said 👍 
1121,Guess what... It's 63! 
1122,You are not gonna believe it.. It's 89! 
1123,888 😂 can’t wait to see that happening  ✌️ 
1124,"  broke something that’s now un fixable.
"
1125,"Careful, Because it's 69 LOLLLLLLLLLLLLL!!!! "
1126,"My pea brain is conflating bitcoin with Twitter and Tesla and the Titanic and I don’t know why. 

_FTX    "
1127, 🤣🤣🤣 I started doing this when the  rumors were grinding hard.
1128,"Careful, Because it's 24! "
1129,Guess what... It's 90! 
1130,"It's happening! Who'd a thought an African-American male would be the one to get me to rediscover Black Planet? Hit me up! 
 
 
 
 "
1131,You are not gonna believe it.. It's 85! 
1132,"“Effective November 23, 2022, Twitter is no longer enforcing the COVID-19 misleading information policy,” 



"
1133,"Careful, Because it's 54! "
1134,You are not gonna believe it.. It's 81! 
1135,"  Excellent demonstration. Of tyranny of the wealthy over everyone else.
Dunning, Kroger and the rest of humanity are not at all surprised that YOU don’t get it. 
 
"
1136,It’s so funny how some of you will forever be clowns with idiot takes re: pop culture to me. 
1137,"Hey, The number is 52! "
1138,The number is.. 79! 
1139, Taking down your own company….while also alienate the entirety of the -buying market. Enjoy being a broke hero to literal Nazis!   
1140,"Hey, The number is 46! "
1141,.’s Amnesty For Banned  Users May Be ‘last Nail In The Coffin’ For  |   
1142,Guess what... It's 93! 
1143," 

enjoy all of those material gifts.

Growing up, my older brother was always late for Yule tide gatherings; but, I was his only sibling who preferred his presence to his presents...  

miss U much, David Bruce *I**L*
2022 , wherever u R!"
1144,The number is.. 7! 
1145,"Here we go! More out of context clips from our Nov 20th stream!--&gt; 

Don't forget, me and 30 will be back on 
Saturday as usual!

       "
1146,YUP Everyone I know who was considering buying a Tesla is no longer going to give this idiot anymore of their money 💰 EVER ⁦⁩ 🤡    
1147,"Hey, The number is 18! "
1148,"Layoffs Have Gutted Twitter’s Child Safety Team
 

 demonstrated incompetence with  &amp; .

Now, he is now putting children's safety at risk




 
 
 

"
1149, Do you like ? 
1150,OH MY GOD IT'S 30! 
1151,OH MY GOD IT'S 15! 
1152,Twitter is devolving into a cesspool of information. Too bad Elon is not interested in preserving all that is good as a part of Twitter's future.  
1153,VR art submission for SnowX Twitter competition  
1154,"Careful, Because it's 22! "
1155,Machine Elon transforming Twitter  
1156,The number is.. 4! 
1157,"Why the f*ck am I seeing tweets in my timeline from Marjorie Taylor Greene, Lauren Boebert and other slags of humanity? No one I follow follows them.
 
New Nazi Twitter sucks.

  "
1158,OH MY GOD IT'S 98! 
1159,"Are you ready for the hype? Ready, Set... IT'S 38!!! "
1160,"1234  🚫Now down to 4 news items and the top one is a fest for bigotry and baseless smears against Albanians.

A liar's lair with no fact checks.


 
"
1161,"Careful, Because it's 18! "
1162,You are not gonna believe it.. It's 41! 
1163,"From 280 to 1000 words...
"
1164,"Are you ready for the hype? Ready, Set... IT'S 69 LOLLLLLLLLLLLLL!!!!!! "
1165,"Hey, The number is 95! "
1166,"Let's Bright Your Business With SEO Agency IE
Connect With Us :
info.ie

            #24hoursinpolicecustodt   "
1167,The number is.. 36! 
1168,The number is.. 62! 
1169,"Earn Money as simple as 1, 2 &amp; 3
Login + Complete profile questions + Complete 1 selected survey (New Users Only)

    2022    "
1170,_connolly Weren’t you tweeting  just one week ago ? Just jumping on board the anti-Elon trend that your little left wing echo chamber was promoting
1171,"Are you ready for the hype? Ready, Set... IT'S 45!!! "
1172,"Careful, Because it's 61! "
1173,Guess what... It's 50! 
1174," of , why are you still on this hellsite? Look at all your colleagues that have made the move! Several politicians you report on have also made the move!     

"
1175,"Careful, Because it's 74! "
1176,   leaked big sean link noah beck song album dating madison beer charli damelio cancelled dixie vinnie hacker eddie munson taylor swift emma chamberlain james charles drama addison rae ariana grande billie eilish elon musk 
1177,"Careful, Because it's 59! "
1178,OH MY GOD IT'S 36! 
1179,𝚃𝚠𝚒𝚝𝚝𝚎𝚛𝚜  𝚋𝚒𝚛𝚍 𝚒𝚜 𝚐𝚘𝚒𝚗𝚐 𝚝𝚘𝚘 𝚌𝚛𝚊𝚜𝚑 𝚜𝚘𝚘𝚗..... #𝚁𝙸𝙿𝚝𝚠𝚒𝚝𝚝𝚎𝚛  #𝚝𝚠𝚒𝚝𝚝𝚎𝚛𝚔𝚒𝚊𝚊𝚝𝚖𝚊𝚔𝚘𝚜𝚑𝚊𝚗𝚝𝚒𝚖𝚒𝚕𝚎
1180,"Careful, Because it's 53! "
1181,OH MY GOD IT'S 92! 
1182, is trending as hundreds of employees walk off the job 
1183,You are not gonna believe it.. It's 33! 
1184,"Careful, Because it's 3! "
1185,"Careful, Because it's 35! "
1186,"



2022




2Review
2

Scan now 👇👇👇👇

Help both of us get floors and cashbacks daily "
1187,The number is.. 51! 
1188,You are not gonna believe it.. It's 38! 
1189, Because you’re leading people to believe it’s a violation of free speech when a private company restricts their accounts…and all the hatred and bigotry you welcome with open arms.  
1190,"



2022




2Review
2

Scan now 👇👇👇👇

Help both of us get floors and cashbacks daily "
1191,"



2022




2Review
2
Click  now 👇👇👇👇

Help me get more floors and you could unlock a 9x floor booster "
1192,"Hey, The number is 26! "
1193,"Careful, Because it's 2! "
1194,The number is.. 77! 
1195,You are not gonna believe it.. It's 61! 
1196,"Dope smoking, paranoid Elon Musk appeared to threaten a “war” with Apple after claiming that it had cut back on advertising with Twitter and was trying to exclude the social media site from its app store. "
1197,The number is.. 35! 
1198,Guess what... It's 49! 
1199,"Elon turning Twitter into Facebook more n more each day..
Whole TL becoming filled more n more with promoted paid ads and shit like this.. This app is becoming unbearable.
     "
1200,OH MY GOD IT'S 81! 
1201,The number is.. 72! 
1202,The number is.. 31! 
1203,"  Lol if Mastodon's new user sign-ups are anything comparable to Twitter's new user sign-ups since Elon Musk took over, then I will believe in the  hashtag."
1204,"Hey, The number is 69 LOLLLLLLLLLLLLL!!!! "
1205,"  Considering  is trending every 3 days, and that other platforms like Mastodon have received tons of new users… allow me to doubt that."
1206,"Careful, Because it's 51! "
1207,Guess what... It's 41! 
1208,"David Pride made Bye-Bye Bird, which is connected to the Twitter API, and sheds a single tear when someone uses the  hashtag.

But it wasn't quite what he had expected...🤣 "
1209,Twitter Users Brutally Mock Elon Musk For Trying To Shame Apple Into Advertising  
1210,"Are you ready for the hype? Ready, Set... IT'S 71!!! "
1211,"Hey,  remember when Elon Musk tried backing out of his deal because he supposedly had a problem with bots on twitter?

Well anyone wanna explain this?     "
1212,Guess what... It's 8! 
1213,OH MY GOD IT'S 20! 
1214,"      Twitterpocalyspe Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
According to the Second Book of Revelation "
1215,"Hey, The number is 85! "
1216,"Careful, Because it's 99! "
1217,OH MY GOD IT'S 18! 
1218,"Are you ready for the hype? Ready, Set... IT'S 62!!! "
1219,The number is.. 2! 
1220," Finally, Apple caught him panicked and hope Google follows the same. "
1221,OH MY GOD IT'S 90! 
1222,OH MY GOD IT'S 45! 
1223," Says King Twit, the apostle of  and our savior.     "
1224,Day 12 of Twitter still being up. 
1225,"Sounds like it’s heating up around here and it won’t be pretty… you always tell your kids to not play with fire, apparently one person was never told that. 

  coming to  and  soon. Web &amp; mobile web available by invite - want one? Just ask! "
1226,"Hey, The number is 7! "
1227,"Are you ready for the hype? Ready, Set... IT'S 27!!! "
1228," full of ego &amp; stupidity, blundered in to fix , then proceeded to BRICK it like any techie knows will happen when the inept attempt an upgrade. It's only annoying now, it will be DOA soon. "
1229,The number is.. 38! 
1230," “Advise a wise man, and he will listen to you. Advise a fool, and he will make fun of you.” - Benzadi

 is a publisher - filling ads between articles.
Your customer is ad companies. Your product is users eye's. You must moderate. There is NO  in publishing. "
1231,"Hey, The number is 17! "
1232,You are not gonna believe it.. It's 96! 
1233,Guess what... It's 13! 
1234, _cook Tim Cook is shorting Tesla stock.  
1235," Let me guess... you've never used Gab, right?   "
1236,The number is.. 94! 
1237," 

The reviews are pretty negative for Trump's latest project, ""My Dinner with Kanye"
1238,"Are you ready for the hype? Ready, Set... IT'S 14!!! "
1239,"If you believe that the bedside table photo wasn’t staged, then you’re just as big a (IMHO, respectively) POS 💩 as    (j/k no one is as big a POS as “fragile ego” Elon)"
1240,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1241,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1242,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1243,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1244,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1245,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1246,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1247,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1248,"Hey, The number is 29! "
1249,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1250,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1251," transfer the Twitter domain to you, extend registration as far as possible and shut down Twitter. It's an obvious failure of an idea, And you're too good of a guy for a bunch of s******** to crap all over you.
 ."
1252,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1253,"        Frenzy Playlist ItsACityOfApes The Ape News Pictogram Service  
Batch 7.  Pro Psy Ops Attacks Noticed! Twitterpocalypse On! Interpretation through meme attack. "
1254,68 sooo close! 
1255,Well it was fun Twitter   
1256,You are not gonna believe it.. It's 11! 
1257,The number is.. 34! 
1258,"Twitter is a complete shit show. An echo chamber for stupidity, ignorance and misinformation. Humor is one thing, but when the general public doesn’t understand sarcasm unless they see it, they will trust anything, repeat anything and ultimately, the thing they hate. "
1259,"Hey, The number is 5! "
1260,"Why some tech CEOs are rooting for Musk  

  "
1261,"888 How? He gonna buy it, and operate it?  😂"
1262, Making excuses for the dumpster fire you created with Twitter? I will be surprised if Twitter is still online in a year  
1263,"Are you ready for the hype? Ready, Set... IT'S 49!!! "
1264, You’re beginning to sound like Trump. 
1265,"Careful, Because it's 80! "
1266,"Hey, The number is 87! "
1267,You are not gonna believe it.. It's 29! 
1268,Guess what... It's 37! 
1269,"We are trialling Mastodon to replace Twitter. Its the cool new kid on the block. Find us there: 

   "
1270,OH MY GOD IT'S 64! 
1271, 88  That's only cause a whole bunch of people left the company and started tweeting  and then everyone jumped on it thinking it was dead
1272,"Apart from moral considerations, is Musk purposely trying to kill Twitter? Maybe  should be resurrected!? "
1273,"Careful, Because it's 6! "
1274,"Careful, Because it's 50! "
1275,"Careful, Because it's 27! "
1276,"   is losing users and advertisers to other platforms. 
"
1277," and  are on the road, for a killer 80's metal tour. Have you seen them? Let us know what you thought, and check out our coverage below.



  "
1278,Twitter's GAB-ification is almost complete.  
1279,"Are you ready for the hype? Ready, Set... IT'S 55!!! "
1280,"Hey, The number is 36! "
1281,"Twitter's changes of its moderation policy may displease advertisers and users : Elon Musk accuses Apple of threatening to remove Twitter from App Store 
 

"
1282,Guess what... It's 16! 
1283, lol thanks for confirming apple about to dumpster your ass 
1284,"Hey, The number is 82! "
1285,70 sooo close! 
1286,You are not gonna believe it.. It's 28! 
1287,You are not gonna believe it.. It's 34! 
1288,"Elon Musk Slashed Twitter's Safety Team. Then a Chinese Spam Campaign Ran Rampant  via  
 

"
1289,You are not gonna believe it.. It's 36! 
1290,"I am honestly surprised to have only lost only one follower over the past month or two and so far have not personally detected any increase in extreme views. Most people seem to be just hanging in there
 or ?"
1291,You are not gonna believe it.. It's 17! 
1292,Guess what... It's 68 sooo close! 
1293,Great and inviting digital town square that  is building (sarcasm) — one where any individual or company who disagrees with his individual point of view is personally attacked and invited to leave — serious  fail  happening and it is just embarrassing. 
1294,OH MY GOD IT'S 34! 
1295,"Twitter and podcasts are so intertwined it's hard to see how The  won't drag podcasts down, too. 😓🌪️🌊 What can indie podcasters do to avoid the sucking maelstrom?     "
1296,The number is.. 92! 
1297,I wonder what part of this self inflicted disaster  thinks is someone else’s fault? The once hyped rocket boy is falling apart in front of millions on his beloved Twitter 
1298,Truth Social fucked around and found out. Elon is in the fucking around phase. He's about to find out.   
1299,Better if all  completely stop  on  it’s no longer the  platform we originally signed up for.   
1300,We are witnessing  demise.  
1301,"it is indeed quiet on this birdsite nowadays.
 "
1302,OH MY GOD IT'S 66! 
1303,Guess what... It's 23! 
1304,"the irony...   yeah, 's 2FA system for text messages is down (email still works tho for 2FA).. and how meta.. we are discussing this via DM and my friend couldn't send their reply to me.  "
1305,Guess what... It's 45! 
1306," The documentary on the rise and fall of Twitter will be as spectacularly corrupt as the one on Enron, hopefully something better will rise from its ashes, like the Phoenix  "
1307, Garbage brand. All the good companies have gone. . 
1308,3ozero I thought we survived the  2 weekends ago. but my man is straight up speed-running the collapse of this space by any means necessary 🫠
1309,OH MY GOD IT'S 14! 
1310, Way to tank your brand!  Seems the trustworthy brands have fled. 
1311,"I’m selling my 2 floor tickets for Taylor swift for march 24th 2023  Stadium - Las vegas,NV .inbox me you’re interested in getting them🤧 
  
   
 
"
1312,"I'm registering an app called ""2itter"" where ppl post short jokes and funny little pics.
 "
1313,"Musk's Twitter amnesty raises new fears over online hate  

  "
1314,"Are you ready for the hype? Ready, Set... IT'S 95!!! "
1315,"Musk’s Twitter takeover prompts gains for some high-profile Republicans - The Washington Post 

  "
1316,"In the world of injustice!! 
There are people who stand against injustice in the country!! 
. 
. 
                  "
1317,You are not gonna believe it.. It's 51! 
1318,"I got tickets for Taylor swift concert may 26 at
MetLife stadium, East Rutherford, NJ text if want them….  
   
 
 "
1319,The number is.. 40! 
1320,"2 days ago-
Elon Musk: Apple threatened to yank Twitter from App Store | Reuters

Just in-
Elon Musk: Apple threatened to yank Twitter from App Store | Reuters

 🪦
  "
1321,  should i put the  now?
1322,"Careful, Because it's 11! "
1323,The number is.. 11! 
1324,"So, Elon Musk either is a Nazi, or wants to be liked by them. Just who everyone wants to run one of the biggest social media platforms, right?  "
1325,Guess what... It's 39! 
1326,The number is.. 20! 
1327,"Careful, Because it's 82! "
1328,"Twitter staff cuts enabled spam porn deluge that drowned out China protest news | Ars Technica  

         "
1329,You are not gonna believe it.. It's 10! 
1330,Welp. If Apple pulls out…it was nice knowing y’all 😩 
1331,Guess what... It's 18! 
1332,"
💵 Beats  Sales
🎅  Rally Paused Blame 
🕊️  Reinstates 
🏠 In Basement
🕕 Lowest in 2Years
🚊Chugging Toward 


🎯"
1333,"Careful, Because it's 73! "
1334,"Uh oh. 
Twitter is now having trouble paying some employees on time – Ars Technica
  "
1335,OH MY GOD IT'S 21! 
1336,"Twitter is now having trouble paying some employees on time | Ars Technica 

  "
1337,"Hey, The number is 53! "
1338,"In case of ...👀

If you need us, you can definitely find us! Follow us on our other social media platforms to keep up with our work 👇

IG: 
FB: 

✨BONUS✨ Check out our ED _B’s tik toks: "
1339,OH MY GOD IT'S 54! 
1340,You are not gonna believe it.. It's 41! 
1341,Guess what... It's 73! 
1342, _k Show proof  🤷‍♂️   
1343, What censorship actions are you referring to?  or are you just trying to spread misleading information?   
1344,  you say you are an advocate for free speech and at the same time remove the hashtag  because is trending and not in your favor 🤷‍♂️  
1345,"EM says that Twitter still works, but I have 23 replies to a tweet that I am unable to see.  "
1346,You are not gonna believe it.. It's 39! 
1347,"Careful, Because it's 51! "
1348,OH MY GOD IT'S 43! 
1349,"PLEASE NO 
Twitter's character limit might jump from 280 to 1,000 
 "
1350,"  No one with any brains would buy a phone from you. Stop with the stupidity.

  

Elon Musk may produce iPhone competitor "
1351,"Are you ready for the hype? Ready, Set... IT'S 91!!! "
1352,"Reach is dead🪦
"
1353,2 This site “died” 2 weeks ago when  was trending. Remember? Then a week later it was going to be “gone by tomorrow” remember that? 
1354,OH MY GOD IT'S 42! 
1355,"Careful, Because it's 59! "
1356," _google  I know, right. I was there when it was founded in 1969. Helped get it off the ground via kickstarter. Back then it was founded by Haywood Jeblomi.
Good times, all things come to an end. 
I heard facebook is a rising star so ill see you guys there!

"
1357,"I did a think - wrote an article about how Elon's plans don't match  longstanding issues.



   "
1358,New to Mastodon? Here's everything you need to know. | Mashable.    
1359,"Careful, Because it's 64! "
1360,OH MY GOD IT'S 48! 
1361,"Please note all future content, ,  and rants will no longer be posted on   

I have no time for    

Find my latest   here:  "
1362,Guess what... It's 21! 
1363,"Careful, Because it's 93! "
1364," There’s WordPress and there’s Wordpress. Either way, it’s a great tool but I rarely see it used well. Lots of unnecessary bloat usually as a result of laziness or someone not knowing what they are doing. 
I know this is a click bait tweet but still an interesting one "
1365,The number is.. 97! 
1366,The number is.. 33! 
1367,"Apparently it is!

   "
1368,Guess what... It's 41! 
1369,"It's this the new Twitter? Post anything related to fintech and crypto - even negative stuff - and the scam bots jump in immediately?

      3 "
1370,"Are you ready for the hype? Ready, Set... IT'S 15!!! "
1371,"Elon made a NEW like animation, since Twitter is shutting down!

Like the tweet!

  "
1372,The number is.. 98! 
1373,Guess what... It's 26! 
1374,Guess what... It's 85! 
1375,So much for the whole  thing lol
1376,"I can now be found anywhere but Twitter

Hit the link Mastodon link below &amp; we'll automagically follow one another across servers!


.social
.social

 on Tribel 

 
 
"
1377,You are not gonna believe it.. It's 86! 
1378,Back and energized. Did  do anything unsanctioned by me while I was catching some rays?  right??
1379,You are not gonna believe it.. It's 43! 
1380,"Are you a  or  ?
☑️Need to find that antenna to fit your wireless application? do you even have your own design? 
We can help! Hurry up before Twitter shuts down!
 
Visit us ➡️🌐 "
1381,The number is.. 15! 
1382,Guess what... It's 11! 
1383,"Musk was not the founder of Tesla, but simply a financier or an investor  
"
1384,You are not gonna believe it.. It's 18! 
1385,The number is.. 70 sooo close! 
1386,People... Where?      
1387,"Situation Report        



 "
1388,Hey everybody! Here is a list of companies that fled Twitter. Let's support them!  
1389,"Hey, The number is 64! "
1390,You are not gonna believe it.. It's 46! 
1391,"Twitter is both an actor/media/platform/victim of information manipulation but certainly not a neutral conduit onto which information flow.

Twitter new CEO is warming up the red swarm to get it ready for the battles ahead and the best thing we can do, is to leave.

"
1392,The number is.. 77! 
1393,"The bird's got edge

😂  😂               "
1394,The number is.. 7! 
